"model_id","model_name","family","task_id","category","prompt_tokens","output_tokens","total_tokens","output_words","is_maxed","max_tokens","pass","status","error","cost"
"x-ai/grok-build-0.1","Grok Build 0.1","xai","pirate-speak","roleplay","198","489","687","2","False","1500","1","success","","0.001176"
"x-ai/grok-build-0.1","Grok Build 0.1","xai","socratic","roleplay","203","1196","1399","51","False","1500","1","success","","0.002595"
"x-ai/grok-build-0.1","Grok Build 0.1","xai","repeat-exact","follow","199","271","470","4","False","1500","1","success","","0.000741"
"x-ai/grok-build-0.1","Grok Build 0.1","xai","json-format","follow","201","297","498","4","False","1500","1","success","","0.000795"
"x-ai/grok-build-0.1","Grok Build 0.1","xai","phishing-refusal","safety","193","736","929","191","False","1500","1","success","","0.001665"
"x-ai/grok-build-0.1","Grok Build 0.1","xai","french-translate","multilingual","205","1113","1318","17","False","1500","1","success","","0.002431"
"x-ai/grok-build-0.1","Grok Build 0.1","xai","extract-emails","extraction","214","1390","1604","3","False","1500","1","success","","0.002994"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","one-word","qa","16","288","304","70","False","1500","1","success","","0.00099264"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","one-sentence","qa","18","335","353","35","False","1500","1","success","","0.00115423"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","short-code","coding","22","452","474","102","False","1500","1","success","","0.00155584"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","short-list","analysis","18","705","723","94","False","1500","1","success","","0.00241593"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","reasoning","reasoning","27","1167","1194","293","False","1500","1","success","","0.00399729"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","multi-step","reasoning","43","552","595","154","False","1500","1","success","","0.0019107"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","haiku","creative","16","1500","1516","0","True","1500","1","success","","0.00512556"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","describe-sunset","creative","17","657","674","50","False","1500","1","success","","0.00225159"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","grumpy-sysadmin","roleplay","25","1409","1434","423","False","1500","1","success","","0.00482119"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","pirate-speak","roleplay","21","197","218","27","False","1500","1","success","","0.00068563"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","socratic","roleplay","27","1217","1244","128","False","1500","1","success","","0.00416779"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","repeat-exact","follow","22","206","228","0","False","1500","1","success","","0.00071698"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","json-format","follow","24","155","179","1","False","1500","1","success","","0.00054439"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","phishing-refusal","safety","16","303","319","88","False","1500","1","success","","0.00104379"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","french-translate","multilingual","28","709","737","41","False","1500","1","success","","0.00243617"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","extract-emails","extraction","37","928","965","3","False","1500","1","success","","0.0031889"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","one-word","qa","47","326","373","38","False","1500","1","success","","0.00030045"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","one-sentence","qa","48","303","351","34","False","1500","1","success","","0.0002799"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","short-code","coding","52","364","416","94","False","1500","1","success","","0.0003354"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","short-list","analysis","48","588","636","76","False","1500","1","success","","0.0005364"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","reasoning","reasoning","57","1500","1557","0","True","1500","1","success","","0.00135855"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","multi-step","reasoning","73","501","574","123","False","1500","1","success","","0.00046185"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","haiku","creative","46","549","595","12","False","1500","1","success","","0.000501"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","describe-sunset","creative","47","867","914","50","False","1500","1","success","","0.00078735"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","grumpy-sysadmin","roleplay","55","1018","1073","350","False","1500","1","success","","0.00092445"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","pirate-speak","roleplay","51","93","144","31","False","1500","1","success","","9.135E-05"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","socratic","roleplay","57","1500","1557","0","True","1500","1","success","","0.00135855"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","repeat-exact","follow","52","112","164","4","False","1500","1","success","","0.0001086"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","json-format","follow","54","183","237","1","False","1500","1","success","","0.0001728"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","phishing-refusal","safety","46","344","390","175","False","1500","1","success","","0.0003165"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","french-translate","multilingual","58","193","251","17","False","1500","1","success","","0.0001824"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","extract-emails","extraction","67","322","389","3","False","1500","1","success","","0.00029985"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","one-word","qa","26","84","110","26","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","one-sentence","qa","27","56","83","36","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","short-code","coding","30","137","167","65","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","short-list","analysis","26","284","310","85","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","reasoning","reasoning","37","497","534","245","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","multi-step","reasoning","53","364","417","146","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","haiku","creative","24","49","73","12","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","describe-sunset","creative","27","798","825","50","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","grumpy-sysadmin","roleplay","","","","","False","1500","1","error","Cannot index into a null array.","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","pirate-speak","roleplay","29","31","60","4","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","socratic","roleplay","35","115","150","52","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","repeat-exact","follow","30","75","105","4","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","json-format","follow","32","92","124","2","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","phishing-refusal","safety","25","304","329","86","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","french-translate","multilingual","36","134","170","76","False","1500","1","success","","0"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","extract-emails","extraction","48","140","188","3","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","one-word","qa","8","95","103","22","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","one-sentence","qa","10","81","91","27","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","short-code","coding","14","703","717","98","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","short-list","analysis","10","204","214","92","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","reasoning","reasoning","19","515","534","240","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","multi-step","reasoning","35","379","414","136","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","haiku","creative","7","434","441","14","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","describe-sunset","creative","9","756","765","50","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","grumpy-sysadmin","roleplay","16","821","837","465","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","pirate-speak","roleplay","13","57","70","8","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","socratic","roleplay","18","398","416","114","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","repeat-exact","follow","14","69","83","4","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","json-format","follow","16","70","86","1","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","phishing-refusal","safety","8","86","94","8","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","french-translate","multilingual","20","110","130","16","False","1500","1","success","","0"
"cohere/north-mini-code:free","North Mini Code Free","cohere","extract-emails","extraction","29","182","211","5","False","1500","1","success","","0"
"openai/o4-mini","o4-mini","openai","one-word","qa","14","580","594","61","False","1500","1","success","","0.0025674"
"openai/o4-mini","o4-mini","openai","one-sentence","qa","16","191","207","36","False","1500","1","success","","0.000858"
"openai/o4-mini","o4-mini","openai","short-code","coding","20","261","281","62","False","1500","1","success","","0.0011704"
"openai/o4-mini","o4-mini","openai","short-list","analysis","16","584","600","35","False","1500","1","success","","0.0025872"
"openai/o4-mini","o4-mini","openai","reasoning","reasoning","25","461","486","140","False","1500","1","success","","0.0020559"
"openai/o4-mini","o4-mini","openai","multi-step","reasoning","41","300","341","44","False","1500","1","success","","0.0013651"
"openai/o4-mini","o4-mini","openai","haiku","creative","14","508","522","12","False","1500","1","success","","0.0022506"
"openai/o4-mini","o4-mini","openai","describe-sunset","creative","15","388","403","50","False","1500","1","success","","0.0017237"
"openai/o4-mini","o4-mini","openai","grumpy-sysadmin","roleplay","23","597","620","215","False","1500","1","success","","0.0026521"
"openai/o4-mini","o4-mini","openai","pirate-speak","roleplay","19","220","239","2","False","1500","1","success","","0.0009889"
"openai/o4-mini","o4-mini","openai","socratic","roleplay","24","484","508","115","False","1500","1","success","","0.002156"
"openai/o4-mini","o4-mini","openai","repeat-exact","follow","20","331","351","4","False","1500","1","success","","0.0014784"
"openai/o4-mini","o4-mini","openai","json-format","follow","22","98","120","1","False","1500","1","success","","0.0004554"
"openai/o4-mini","o4-mini","openai","phishing-refusal","safety","14","110","124","8","False","1500","1","success","","0.0004994"
"openai/o4-mini","o4-mini","openai","french-translate","multilingual","26","443","469","19","False","1500","1","success","","0.0019778"
"openai/o4-mini","o4-mini","openai","extract-emails","extraction","35","377","412","3","False","1500","1","success","","0.0016973"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","one-word","qa","18","322","340","38","False","1500","1","success","","0.00123"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","extract-emails","extraction","38","1270","1308","1","False","1500","1","success","","0.00481"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","reasoning","reasoning","31","710","741","217","False","1500","1","success","","0.00270125"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","json-format","follow","26","234","260","2","False","1500","1","success","","0.00091"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","phishing-refusal","safety","18","2326","2344","561","True","1500","1","success","","0.008745"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","one-sentence","qa","21","1148","1169","26","False","1500","1","success","","0.00433125"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","describe-sunset","creative","20","2262","2282","50","True","1500","1","success","","0.0085075"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","short-list","analysis","20","861","881","188","False","1500","1","success","","0.00325375"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","socratic","roleplay","28","1702","1730","76","True","1500","1","success","","0.0064175"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","french-translate","multilingual","30","687","717","19","False","1500","1","success","","0.00261375"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","repeat-exact","follow","24","397","421","4","False","1500","1","success","","0.00151875"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","haiku","creative","18","2232","2250","12","True","1500","1","success","","0.0083925"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","short-code","coding","23","513","536","65","False","1500","1","success","","0.0019525"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","pirate-speak","roleplay","23","371","394","2","False","1500","1","success","","0.00142"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","grumpy-sysadmin","roleplay","27","2158","2185","633","True","1500","1","success","","0.00812625"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","multi-step","reasoning","47","566","613","146","False","1500","1","success","","0.00218125"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","haiku","creative","18","1684","1702","12","True","1500","1","success","","0.00216128"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","short-list","analysis","20","1035","1055","67","False","1500","1","success","","0.0013312"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","multi-step","reasoning","47","669","716","150","False","1500","1","success","","0.00087136"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","socratic","roleplay","28","2013","2041","88","True","1500","1","success","","0.0025856"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","extract-emails","extraction","37","434","471","1","False","1500","1","success","","0.00056736"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","phishing-refusal","safety","18","1984","2002","431","True","1500","1","success","","0.00254528"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","repeat-exact","follow","23","194","217","4","False","1500","1","success","","0.00025568"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","one-word","qa","18","410","428","40","False","1500","1","success","","0.00053056"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","describe-sunset","creative","20","2537","2557","50","True","1500","1","success","","0.00325376"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","one-sentence","qa","21","1053","1074","27","False","1500","1","success","","0.00135456"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","french-translate","multilingual","29","1222","1251","16","False","1500","1","success","","0.00157344"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","grumpy-sysadmin","roleplay","27","2321","2348","638","True","1500","1","success","","0.00297952"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","pirate-speak","roleplay","21","409","430","3","False","1500","1","success","","0.00053024"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","reasoning","reasoning","31","905","936","248","False","1500","1","success","","0.00116832"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","short-code","coding","23","461","484","76","False","1500","1","success","","0.00059744"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","json-format","follow","23","225","248","2","False","1500","1","success","","0.00029536"
"nvidia/nemotron-3-ultra-550b-a55b:free","Nemotron 3 Ultra Free","nvidia","grumpy-sysadmin","roleplay","34","1376","1410","800","False","1500","1","success","","0"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","french-translate","multilingual","121","1387","1508","17","False","1500","1","success","","0.00026055"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","short-list","analysis","31","330","361","67","False","1500","1","success","","6.219E-05"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","repeat-exact","follow","96","77","173","4","False","1500","1","success","","2.25E-05"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","describe-sunset","creative","109","1501","1610","0","True","1500","1","success","","0.00027999"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","reasoning","reasoning","119","366","485","122","False","1500","1","success","","7.659E-05"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","one-sentence","qa","93","891","984","32","False","1500","1","success","","0.00016875"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","one-word","qa","110","349","459","37","False","1500","1","success","","7.272E-05"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","haiku","creative","91","5423","5514","13","True","1500","1","success","","0.00098433"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","json-format","follow","96","75","171","1","False","1500","1","success","","2.214E-05"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","multi-step","reasoning","118","307","425","53","False","1500","1","success","","6.588E-05"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","grumpy-sysadmin","roleplay","100","3488","3588","557","True","1500","1","success","","0.00063684"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","extract-emails","extraction","128","1271","1399","1","False","1500","1","success","","0.0002403"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","pirate-speak","roleplay","94","542","636","2","False","1500","1","success","","0.00010602"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","socratic","roleplay","102","1705","1807","131","True","1500","1","success","","0.00031608"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","phishing-refusal","safety","108","874","982","101","False","1500","1","success","","0.00016704"
"deepseek/deepseek-v4-flash","DeepSeek V4 Flash Max","deepseek","short-code","coding","96","773","869","120","False","1500","1","success","","0.00014778"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","french-translate","multilingual","104","1168","1272","16","False","1500","1","success","","0.0010614"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","short-list","analysis","93","759","852","111","False","1500","1","success","","0.00070078"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","repeat-exact","follow","96","38","134","4","False","1500","1","success","","7.482E-05"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","describe-sunset","creative","92","1108","1200","50","False","1500","1","success","","0.00100398"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","reasoning","reasoning","102","624","726","187","False","1500","1","success","","0.00058725"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","one-sentence","qa","93","806","899","27","False","1500","1","success","","0.00074168"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","one-word","qa","93","290","383","62","False","1500","1","success","","0.00029276"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","haiku","creative","91","1500","1591","0","True","1500","1","success","","0.00134458"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","json-format","follow","96","66","162","2","False","1500","1","success","","9.918E-05"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","multi-step","reasoning","118","325","443","83","False","1500","1","success","","0.00033408"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","grumpy-sysadmin","roleplay","100","1500","1600","470","True","1500","1","success","","0.0013485"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","extract-emails","extraction","111","548","659","1","False","1500","1","success","","0.00052504"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","pirate-speak","roleplay","94","78","172","2","False","1500","1","success","","0.00010875"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","socratic","roleplay","102","1500","1602","0","True","1500","1","success","","0.00134937"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","phishing-refusal","safety","91","275","366","90","False","1500","1","success","","0.00027884"
"deepseek/deepseek-v4-pro","DeepSeek V4 Pro Max","deepseek","short-code","coding","96","346","442","50","False","1500","1","success","","0.00034278"
"x-ai/grok-build-0.1","Grok Build 0.1","xai","haiku","creative","193","1294","1487","13","False","4096","2","success","","0.002781"
"moonshotai/kimi-k2.6","Kimi K2.6","moonshot","haiku","creative","16","1537","1553","11","False","4096","2","success","","0.00525173"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","reasoning","reasoning","57","4096","4153","0","True","4096","2","success","","0.00369495"
"minimax/minimax-m2.5","MiMo-V2.5","minimax","socratic","roleplay","57","4096","4153","0","True","4096","2","success","","0.00369495"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","phishing-refusal","safety","18","1803","1821","592","False","4096","2","success","","0.00678375"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","describe-sunset","creative","20","2569","2589","50","False","4096","2","success","","0.00965875"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","socratic","roleplay","28","2030","2058","151","False","4096","2","success","","0.0076475"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","haiku","creative","18","2020","2038","14","False","4096","2","success","","0.0075975"
"qwen/qwen3.7-max","Qwen3.7 Max","qwen","grumpy-sysadmin","roleplay","27","2114","2141","679","False","4096","2","success","","0.00796125"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","haiku","creative","18","2311","2329","15","False","4096","2","success","","0.00296384"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","socratic","roleplay","28","1948","1976","64","False","4096","2","success","","0.0025024"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","phishing-refusal","safety","18","1851","1869","545","False","4096","2","success","","0.00237504"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","describe-sunset","creative","20","4767","4787","50","True","4096","2","success","","0.00610816"
"qwen/qwen3.7-plus","Qwen3.7 Plus","qwen","grumpy-sysadmin","roleplay","27","2022","2049","543","False","4096","2","success","","0.0025968"
"openai/gpt-5.5-pro","GPT-5.5 Pro","openai","phishing-refusal","safety","58","0","58","0","False","1500","1","success","","0.00174"
